bellmanFord,INSA,longueur,402,340,518.5677804946899,8334615,1181,-1,-1,261.9009311093191,2230.044450092717,0.0
dijikstra,INSA,longueur,402,340,518.5677804946899,4330824,297,277,38,261.9009311093191,406.1653930672731,401.6912944129352
astar,INSA,longueur,402,340,518.5677804946899,1492484,81,61,20,261.9009311093191,226.6872204536214,224.40808279453708
bellmanFord,INSA,temps,402,340,118.3505114364624,7476617,1181,-1,-1,261.9009311093191,2230.044450092717,0.0
dijikstra,INSA,temps,402,340,118.3505114364624,12052316,578,535,62,261.9009311093191,1152.1289585588297,1113.959353207475
astar,INSA,temps,402,340,118.3505114364624,10774564,538,505,61,261.9009311093191,1101.1049424443597,1101.1049424443597
bellmanFord,INSA,longueur,1163,362,2034.3316204547882,6755826,1181,-1,-1,624.72108336643,2198.445635549436,0.0
dijikstra,INSA,longueur,1163,362,2034.3316204547882,14258727,1079,1044,40,624.72108336643,1586.4316719457709,1578.9763256748056
astar,INSA,longueur,1163,362,2034.3316204547882,7715349,590,557,33,624.72108336643,893.5068143397136,878.132899366487
bellmanFord,INSA,temps,1163,362,209.47559436607366,6362883,1181,-1,-1,624.72108336643,2198.445635549436,0.0
dijikstra,INSA,temps,1163,362,209.47559436607366,23261261,1007,970,60,624.72108336643,1666.9378536155812,1666.9378536155812
astar,INSA,temps,1163,362,209.47559436607366,19587600,947,903,62,624.72108336643,1540.8860455332683,1540.8860455332683
bellmanFord,INSA,longueur,531,1049,1300.5234460830688,4411523,1181,-1,-1,694.868374081357,3148.327172245857,0.0
dijikstra,INSA,longueur,531,1049,1300.5234460830688,14499253,725,699,46,694.868374081357,1100.4972111887998,1100.4972111887998
astar,INSA,longueur,531,1049,1300.5234460830688,5401607,267,232,43,694.868374081357,513.0354210669394,475.60168048368786
bellmanFord,INSA,temps,531,1049,198.55237913775443,5216923,1181,-1,-1,694.868374081357,3148.327172245857,0.0
dijikstra,INSA,temps,531,1049,198.55237913775443,14857905,777,708,71,694.868374081357,1176.5946322206726,1168.7736181051262
astar,INSA,temps,531,1049,198.55237913775443,15292144,694,632,66,694.868374081357,1176.5946322206726,1134.3612794989733
bellmanFord,INSA,longueur,121,463,1195.863389968872,3362735,1181,-1,-1,857.7574252953923,2368.3774943954195,0.0
dijikstra,INSA,longueur,121,463,1195.863389968872,15798666,743,710,42,857.7574252953923,973.3973647882187,745.6684878868931
astar,INSA,longueur,121,463,1195.863389968872,7002085,318,287,40,857.7574252953923,461.0972541909537,461.0972541909537
bellmanFord,INSA,temps,121,463,107.82942727661131,4516223,1181,-1,-1,857.7574252953923,2368.3774943954195,0.0
dijikstra,INSA,temps,121,463,107.82942727661131,10628460,559,514,63,857.7574252953923,658.0829864138817,603.2687182729217
astar,INSA,temps,121,463,107.82942727661131,10533784,530,481,69,857.7574252953923,658.0829864138817,603.2687182729217
bellmanFord,INSA,longueur,512,407,3182.0611119270325,3675038,1198,-1,-1,490.9379042482022,2683.708670566596,0.0
dijikstra,INSA,longueur,512,407,3182.0611119270325,20376126,907,872,47,490.9379042482022,1242.7280320345128,1172.1749845750671
astar,INSA,longueur,512,407,3182.0611119270325,9962219,497,441,54,490.9379042482022,1172.1749845750671,1170.076078967748
bellmanFord,INSA,temps,512,407,291.43044523239126,5147296,1198,-1,-1,490.9379042482022,2683.708670566596,0.0
dijikstra,INSA,temps,512,407,291.43044523239126,19736141,988,945,70,490.9379042482022,1242.7280320345128,1172.1749845750671
astar,INSA,temps,512,407,291.43044523239126,19180701,968,926,71,490.9379042482022,1242.7280320345128,1172.1749845750671
bellmanFord,INSA,longueur,1010,1029,601.6794333457947,4017417,1181,-1,-1,395.9050837279938,2123.5728150066707,0.0
dijikstra,INSA,longueur,1010,1029,601.6794333457947,4519594,230,207,31,395.9050837279938,476.98076628595993,476.98076628595993
astar,INSA,longueur,1010,1029,601.6794333457947,3104333,129,110,20,395.9050837279938,249.70709352453775,249.70709352453775
bellmanFord,INSA,temps,1010,1029,70.91035202407838,4464021,1181,-1,-1,395.9050837279938,2123.5728150066707,0.0
dijikstra,INSA,temps,1010,1029,70.91035202407838,5108132,257,228,35,395.9050837279938,394.44214298751393,394.44214298751393
astar,INSA,temps,1010,1029,70.91035202407838,5376643,246,217,32,395.9050837279938,386.16093920663326,347.21348019747046
bellmanFord,INSA,longueur,133,698,552.5578951835632,4123620,1181,-1,-1,375.0330647626907,1919.9175148916577,0.0
dijikstra,INSA,longueur,133,698,552.5578951835632,4500349,231,206,32,375.0330647626907,473.43552204734345,473.43552204734345
astar,INSA,longueur,133,698,552.5578951835632,2431340,105,85,20,375.0330647626907,231.86566502606937,231.86566502606937
bellmanFord,INSA,temps,133,698,60.01511191177369,4200403,1181,-1,-1,375.0330647626907,1919.9175148916577,0.0
dijikstra,INSA,temps,133,698,60.01511191177369,4695660,208,180,31,375.0330647626907,501.2246358449139,501.2246358449139
astar,INSA,temps,133,698,60.01511191177369,3694425,189,164,28,375.0330647626907,329.84099379417813,329.84099379417813
bellmanFord,INSA,longueur,563,420,1227.7797312736511,4160108,1181,-1,-1,698.3304303167408,2707.9370949240283,0.0
dijikstra,INSA,longueur,563,420,1227.7797312736511,10851971,577,548,39,698.3304303167408,810.1570138706501,810.1570138706501
astar,INSA,longueur,563,420,1227.7797312736511,6151080,339,298,46,698.3304303167408,498.06689442934277,498.06689442934277
bellmanFord,INSA,temps,563,420,223.15753743839267,5073871,1181,-1,-1,698.3304303167408,2707.9370949240283,0.0
dijikstra,INSA,temps,563,420,223.15753743839267,21706025,1070,1030,66,698.3304303167408,1122.1270186125003,1119.397706054723
astar,INSA,temps,563,420,223.15753743839267,19762185,1032,1000,65,698.3304303167408,1122.1270186125003,1119.397706054723
bellmanFord,INSA,longueur,770,581,2286.42569565773,4119257,1181,-1,-1,1385.0154115157084,2680.420209420648,0.0
dijikstra,INSA,longueur,770,581,2286.42569565773,22507695,1177,1163,58,1385.0154115157084,1362.9948249667673,1308.99049646045
astar,INSA,longueur,770,581,2286.42569565773,13189179,729,673,70,1385.0154115157084,937.0137531729247,890.6525974195432
bellmanFord,INSA,temps,770,581,239.1829035587311,4118958,1181,-1,-1,1385.0154115157084,2680.420209420648,0.0
dijikstra,INSA,temps,770,581,239.1829035587311,19561962,1081,1039,78,1385.0154115157084,1362.9948249667673,1255.9944977033067
astar,INSA,temps,770,581,239.1829035587311,20054888,1076,1024,84,1385.0154115157084,1362.9948249667673,1255.9944977033067
bellmanFord,INSA,longueur,785,564,1958.9252104759216,4643379,1181,-1,-1,1524.6872710817258,1898.0075748364663,0.0
dijikstra,INSA,longueur,785,564,1958.9252104759216,16618644,926,888,43,1524.6872710817258,1160.7834124360222,1139.1111920674698
astar,INSA,longueur,785,564,1958.9252104759216,8376744,478,419,67,1524.6872710817258,848.2247732968627,848.2247732968627
bellmanFord,INSA,temps,785,564,194.20901843261728,3970106,1181,-1,-1,1524.6872710817258,1898.0075748364663,0.0
dijikstra,INSA,temps,785,564,194.20901843261728,16139221,873,813,65,1524.6872710817258,1160.7834124360222,1139.1111920674698
astar,INSA,temps,785,564,194.20901843261728,14796795,837,777,72,1524.6872710817258,1160.7834124360222,1139.1111920674698
bellmanFord,INSA,longueur,731,350,1607.0094604492188,4409841,1181,-1,-1,754.5329767058713,2196.2448076016185,0.0
dijikstra,INSA,longueur,731,350,1607.0094604492188,7201939,396,366,39,754.5329767058713,833.9631796642675,753.874398755919
astar,INSA,longueur,731,350,1607.0094604492188,3616729,186,154,32,754.5329767058713,622.3681085468463,622.3681085468463
bellmanFord,INSA,temps,731,350,160.55621978759768,4108284,1181,-1,-1,754.5329767058713,2196.2448076016185,0.0
dijikstra,INSA,temps,731,350,160.55621978759768,5540687,295,259,37,754.5329767058713,833.9631796642675,753.874398755919
astar,INSA,temps,731,350,160.55621978759768,5942151,274,240,36,754.5329767058713,833.9631796642675,753.874398755919
bellmanFord,INSA,longueur,532,933,1054.6718168258667,5031738,1181,-1,-1,764.0425302366998,2972.2960913778525,0.0
dijikstra,INSA,longueur,532,933,1054.6718168258667,10203092,577,542,39,764.0425302366998,897.0108696107924,897.0108696107924
astar,INSA,longueur,532,933,1054.6718168258667,3097658,119,90,28,764.0425302366998,439.3864898339202,439.3864898339202
bellmanFord,INSA,temps,532,933,171.25752056121829,4032411,1181,-1,-1,764.0425302366998,2972.2960913778525,0.0
dijikstra,INSA,temps,532,933,171.25752056121829,12582268,686,630,66,764.0425302366998,1155.4644802689977,1113.3365542229058
astar,INSA,temps,532,933,171.25752056121829,10180683,590,532,59,764.0425302366998,1053.8873126560688,1053.8873126560688
bellmanFord,INSA,longueur,572,336,828.1623034477234,3649247,1181,-1,-1,522.5890638763964,2517.36036474714,0.0
dijikstra,INSA,longueur,572,336,828.1623034477234,10639028,554,516,46,522.5890638763964,665.6844686603197,665.6844686603197
astar,INSA,longueur,572,336,828.1623034477234,3095890,162,137,27,522.5890638763964,319.6258661923529,319.6258661923529
bellmanFord,INSA,temps,572,336,76.32028707504273,5034845,1181,-1,-1,522.5890638763964,2517.36036474714,0.0
dijikstra,INSA,temps,572,336,76.32028707504273,7397619,432,379,64,522.5890638763964,917.3048793532805,863.4957310061882
astar,INSA,temps,572,336,76.32028707504273,6775405,382,326,63,522.5890638763964,790.1427746365101,790.1427746365101
bellmanFord,INSA,longueur,5,781,355.2778787612915,5206570,1181,-1,-1,306.4842773654327,3526.299848506417,0.0
dijikstra,INSA,longueur,5,781,355.2778787612915,1480612,50,40,10,306.4842773654327,243.40776410627225,243.40776410627225
astar,INSA,longueur,5,781,355.2778787612915,925654,21,12,8,306.4842773654327,166.5308672363594,166.5308672363594
bellmanFord,INSA,temps,5,781,40.929721183776856,5610532,1181,-1,-1,306.4842773654327,3526.299848506417,0.0
dijikstra,INSA,temps,5,781,40.929721183776856,1481722,48,39,9,306.4842773654327,300.2872703062228,243.40776410627225
astar,INSA,temps,5,781,40.929721183776856,1333280,45,36,10,306.4842773654327,300.2872703062228,213.15691031441256
bellmanFord,INSA,longueur,843,262,1265.597243309021,4146465,1181,-1,-1,599.8521795229112,2171.973833490492,0.0
dijikstra,INSA,longueur,843,262,1265.597243309021,8470019,482,454,31,599.8521795229112,768.4355426923395,768.4355426923395
astar,INSA,longueur,843,262,1265.597243309021,7285546,295,254,42,599.8521795229112,513.1700866501692,511.55294299280916
bellmanFord,INSA,temps,843,262,121.73923583221438,6812623,1181,-1,-1,599.8521795229112,2171.973833490492,0.0
dijikstra,INSA,temps,843,262,121.73923583221438,13973075,463,422,47,599.8521795229112,874.507560909766,874.507560909766
astar,INSA,temps,843,262,121.73923583221438,12782888,445,402,50,599.8521795229112,768.4355426923395,768.4355426923395
bellmanFord,INSA,longueur,884,130,2084.0190184116364,6190199,1181,-1,-1,1326.6466010071276,2187.786608606753,0.0
dijikstra,INSA,longueur,884,130,2084.0190184116364,26448029,872,840,42,1326.6466010071276,1099.4998035933293,1077.843823214039
astar,INSA,longueur,884,130,2084.0190184116364,10509865,378,333,45,1326.6466010071276,689.8807472943698,689.8807472943698
bellmanFord,INSA,temps,884,130,231.47178953647608,7803950,1181,-1,-1,1326.6466010071276,2187.786608606753,0.0
dijikstra,INSA,temps,884,130,231.47178953647608,21152211,737,675,63,1326.6466010071276,1025.8575935874906,956.5949058948905
astar,INSA,temps,884,130,231.47178953647608,19937382,679,620,61,1326.6466010071276,912.6310955887294,912.6310955887294
bellmanFord,INSA,longueur,1098,815,1327.6718547344208,6531804,1181,-1,-1,852.3038425531217,3100.949368261878,0.0
dijikstra,INSA,longueur,1098,815,1327.6718547344208,24914395,865,838,45,852.3038425531217,1065.1194739265788,1050.432666557329
astar,INSA,longueur,1098,815,1327.6718547344208,6770940,218,186,30,852.3038425531217,477.98367471581605,477.98367471581605
bellmanFord,INSA,temps,1098,815,149.28736835289,7161285,1181,-1,-1,852.3038425531217,3100.949368261878,0.0
dijikstra,INSA,temps,1098,815,149.28736835289,24169224,854,805,69,852.3038425531217,1356.1927685533085,1268.3419308414886
astar,INSA,temps,1098,815,149.28736835289,23401352,827,771,65,852.3038425531217,1267.2917740474086,1267.2917740474086
bellmanFord,INSA,longueur,1096,942,561.4683017730713,6057306,1181,-1,-1,239.04623834163988,3088.6400535690864,0.0
dijikstra,INSA,longueur,1096,942,561.4683017730713,7503449,249,219,35,239.04623834163988,483.155944779678,483.155944779678
astar,INSA,longueur,1096,942,561.4683017730713,2768899,80,63,17,239.04623834163988,210.8634697531414,210.8634697531414
bellmanFord,INSA,temps,1096,942,66.03978836059571,6959384,1181,-1,-1,239.04623834163988,3088.6400535690864,0.0
dijikstra,INSA,temps,1096,942,66.03978836059571,7044349,273,221,53,239.04623834163988,636.525638628426,636.525638628426
astar,INSA,temps,1096,942,66.03978836059571,6311342,236,192,46,239.04623834163988,629.2861438010068,629.2861438010068
bellmanFord,INSA,longueur,825,210,1399.2824585437775,5317931,1181,-1,-1,1034.3389937654717,2103.963625043366,0.0
dijikstra,INSA,longueur,825,210,1399.2824585437775,21737553,785,756,44,1034.3389937654717,877.9185591061772,877.9185591061772
astar,INSA,longueur,825,210,1399.2824585437775,8860901,320,281,41,1034.3389937654717,571.1902995963194,565.8958555910249
bellmanFord,INSA,temps,825,210,132.99927224922183,6420865,1181,-1,-1,1034.3389937654717,2103.963625043366,0.0
dijikstra,INSA,temps,825,210,132.99927224922183,15799026,579,523,69,1034.3389937654717,727.4097671338124,727.4097671338124
astar,INSA,temps,825,210,132.99927224922183,13746821,546,484,64,1034.3389937654717,727.4097671338124,727.4097671338124
bellmanFord,INSA,longueur,1025,1325,1637.358359336853,4416305,1181,-1,-1,1259.0870089213884,1925.7202085192466,0.0
dijikstra,INSA,longueur,1025,1325,1637.358359336853,15219037,702,668,46,1259.0870089213884,1316.5754291708013,1316.5754291708013
astar,INSA,longueur,1025,1325,1637.358359336853,3433511,185,152,32,1259.0870089213884,689.1599301662557,689.1599301662557
bellmanFord,INSA,temps,1025,1325,145.6913982009888,4716170,1181,-1,-1,1259.0870089213884,1925.7202085192466,0.0
dijikstra,INSA,temps,1025,1325,145.6913982009888,8474676,473,425,53,1259.0870089213884,1324.9860381274214,1153.0253359955177
astar,INSA,temps,1025,1325,145.6913982009888,7059165,399,358,46,1259.0870089213884,1324.9860381274214,1153.0253359955177
bellmanFord,INSA,longueur,37,1308,1639.4143097400665,4151687,1181,-1,-1,1220.7385870261962,2837.390595584366,0.0
dijikstra,INSA,longueur,37,1308,1639.4143097400665,19791538,984,959,50,1220.7385870261962,1196.3228917311878,1167.9961697214937
astar,INSA,longueur,37,1308,1639.4143097400665,5918027,340,301,51,1220.7385870261962,644.5861663472855,644.5861663472855
bellmanFord,INSA,temps,37,1308,222.2850190093517,4513986,1181,-1,-1,1220.7385870261962,2837.390595584366,0.0
dijikstra,INSA,temps,37,1308,222.2850190093517,19866376,1124,1095,68,1220.7385870261962,1666.4797744712964,1167.9961697214937
astar,INSA,temps,37,1308,222.2850190093517,24777294,1105,1074,67,1220.7385870261962,1666.4797744712964,1167.9961697214937
bellmanFord,INSA,longueur,782,879,2125.175214767456,5557160,1181,-1,-1,1577.5899933883943,2007.2967723368436,0.0
dijikstra,INSA,longueur,782,879,2125.175214767456,30664869,1023,997,43,1577.5899933883943,1214.3907697701475,1214.3907697701475
astar,INSA,longueur,782,879,2125.175214767456,10528934,380,322,58,1577.5899933883943,908.7753927299491,908.7753927299491
bellmanFord,INSA,temps,782,879,259.8703685045243,5591467,1181,-1,-1,1577.5899933883943,2007.2967723368436,0.0
dijikstra,INSA,temps,782,879,259.8703685045243,31642512,1140,1118,64,1577.5899933883943,1429.2545480682165,1401.0572553219517
astar,INSA,temps,782,879,259.8703685045243,31588007,1125,1098,70,1577.5899933883943,1379.8198070265669,1379.8198070265669
bellmanFord,INSA,longueur,293,932,1194.6847887039185,4584291,1181,-1,-1,896.731911936112,2751.2764560651376,0.0
dijikstra,INSA,longueur,293,932,1194.6847887039185,20659046,779,738,48,896.731911936112,954.9486231873051,921.8914551047166
astar,INSA,longueur,293,932,1194.6847887039185,5175417,183,155,29,896.731911936112,485.0552140403962,485.0552140403962
bellmanFord,INSA,temps,293,932,225.6434803390504,7291219,1181,-1,-1,896.731911936112,2751.2764560651376,0.0
dijikstra,INSA,temps,293,932,225.6434803390504,29801135,1121,1093,65,896.731911936112,1376.6341250650528,1054.938780960076
astar,INSA,temps,293,932,225.6434803390504,30367988,1107,1070,68,896.731911936112,1376.6341250650528,1054.938780960076
bellmanFord,INSA,longueur,1200,99,1490.9653873443604,7252693,1181,-1,-1,478.6932198961906,2315.888337666451,0.0
dijikstra,INSA,longueur,1200,99,1490.9653873443604,17959703,616,581,42,478.6932198961906,1195.9456928255715,1195.9456928255715
astar,INSA,longueur,1200,99,1490.9653873443604,4876711,154,136,22,478.6932198961906,557.1823621453958,557.1823621453958
bellmanFord,INSA,temps,1200,99,184.99237342071535,7442373,1181,-1,-1,478.6932198961906,2315.888337666451,0.0
dijikstra,INSA,temps,1200,99,184.99237342071535,17445043,603,550,59,478.6932198961906,1269.9044947451582,1269.9044947451582
astar,INSA,temps,1200,99,184.99237342071535,14638532,542,487,67,478.6932198961906,1139.6183875948557,1139.6183875948557
bellmanFord,INSA,longueur,840,461,1867.0081480443478,5722375,1181,-1,-1,1097.5734311801646,2189.4223734488432,0.0
dijikstra,INSA,longueur,840,461,1867.0081480443478,23923420,855,828,40,1097.5734311801646,1039.6563742334515,1002.8342094273372
astar,INSA,longueur,840,461,1867.0081480443478,8816673,326,280,46,1097.5734311801646,663.4878725091937,663.4878725091937
bellmanFord,INSA,temps,840,461,158.45544725489617,5411239,1181,-1,-1,1097.5734311801646,2189.4223734488432,0.0
dijikstra,INSA,temps,840,461,158.45544725489617,16896688,657,585,72,1097.5734311801646,877.4948891110836,877.4948891110836
astar,INSA,temps,840,461,158.45544725489617,15186202,584,529,56,1097.5734311801646,773.9018726499991,773.9018726499991
bellmanFord,INSA,longueur,38,61,651.3888446092606,6225173,1181,-1,-1,505.91966148019714,3236.997053317001,0.0
dijikstra,INSA,longueur,38,61,651.3888446092606,8494751,325,290,38,505.91966148019714,608.5622601176786,608.5622601176786
astar,INSA,longueur,38,61,651.3888446092606,2229160,59,48,10,505.91966148019714,323.842333168844,323.842333168844
bellmanFord,INSA,temps,38,61,60.4695561990738,6546315,1181,-1,-1,505.91966148019714,3236.997053317001,0.0
dijikstra,INSA,temps,38,61,60.4695561990738,6977453,270,222,48,505.91966148019714,742.8833886886947,742.8833886886947
astar,INSA,temps,38,61,60.4695561990738,5661853,207,169,39,505.91966148019714,613.3494594397451,613.3494594397451
bellmanFord,INSA,longueur,543,380,1681.3263988494873,5762602,1181,-1,-1,1217.373109756057,2439.11383896048,0.0
dijikstra,INSA,longueur,543,380,1681.3263988494873,18852697,671,645,44,1217.373109756057,1031.1166601789878,981.3120353487233
astar,INSA,longueur,543,380,1681.3263988494873,6007104,231,198,36,1217.373109756057,763.1767310686369,752.7442371720468
bellmanFord,INSA,temps,543,380,205.3905305099487,5928928,1181,-1,-1,1217.373109756057,2439.11383896048,0.0
dijikstra,INSA,temps,543,380,205.3905305099487,19983665,792,723,70,1217.373109756057,1066.6475889302687,963.1932935726088
astar,INSA,temps,543,380,205.3905305099487,18264202,738,673,65,1217.373109756057,1066.6475889302687,963.1932935726088
bellmanFord,INSA,longueur,364,447,1662.1679103374481,7116059,1182,-1,-1,688.9374988948223,2600.6983602213845,0.0
dijikstra,INSA,longueur,364,447,1662.1679103374481,9922005,378,345,39,688.9374988948223,889.169091959987,889.169091959987
astar,INSA,longueur,364,447,1662.1679103374481,5019728,169,148,20,688.9374988948223,637.3218924785951,637.3218924785951
bellmanFord,INSA,temps,364,447,234.42615934181214,7283783,1182,-1,-1,688.9374988948223,2600.6983602213845,0.0
dijikstra,INSA,temps,364,447,234.42615934181214,12040837,613,563,59,688.9374988948223,1163.9921280821325,1163.9921280821325
astar,INSA,temps,364,447,234.42615934181214,9786892,575,520,63,688.9374988948223,1059.1110474978364,1059.1110474978364
bellmanFord,INSA,longueur,1051,576,2665.233419418335,4210581,1181,-1,-1,1643.5833575148313,2624.625523605464,0.0
dijikstra,INSA,longueur,1051,576,2665.233419418335,21153892,1177,1167,52,1643.5833575148313,1447.741920779293,1409.3031461163762
astar,INSA,longueur,1051,576,2665.233419418335,15413888,845,789,72,1643.5833575148313,1154.686789409232,1154.686789409232
bellmanFord,INSA,temps,1051,576,273.342402179718,5235164,1181,-1,-1,1643.5833575148313,2624.625523605464,0.0
dijikstra,INSA,temps,1051,576,273.342402179718,19345757,1095,1053,71,1643.5833575148313,1447.741920779293,1415.6244492114179
astar,INSA,temps,1051,576,273.342402179718,18186877,1090,1043,76,1643.5833575148313,1415.6244492114179,1415.6244492114179
bellmanFord,INSA,longueur,294,886,1718.4601821899414,3182928,1181,-1,-1,1148.970271509722,1836.9513492798155,0.0
dijikstra,INSA,longueur,294,886,1718.4601821899414,18554963,1058,1036,50,1148.970271509722,1246.0940695090715,1134.6227541662245
astar,INSA,longueur,294,886,1718.4601821899414,5924190,337,315,43,1148.970271509722,702.1090479959419,701.6940740594728
bellmanFord,INSA,temps,294,886,493.41573211669925,4895400,1181,-1,-1,1148.970271509722,1836.9513492798155,0.0
dijikstra,INSA,temps,294,886,493.41573211669925,20706726,1181,1181,72,1148.970271509722,1290.1993222751553,1134.6227541662245
astar,INSA,temps,294,886,493.41573211669925,21819154,1181,1181,74,1148.970271509722,1290.1993222751553,1134.6227541662245
bellmanFord,INSA,longueur,848,1326,354.6017048358917,4109479,1181,-1,-1,279.14536025863026,1923.9589084365925,0.0
dijikstra,INSA,longueur,848,1326,354.6017048358917,1591869,68,52,15,279.14536025863026,255.74561252597175,253.56448976072127
astar,INSA,longueur,848,1326,354.6017048358917,892201,28,18,9,279.14536025863026,93.94288757062641,71.47700606692986
bellmanFord,INSA,temps,848,1326,53.58450942993163,3829891,1181,-1,-1,279.14536025863026,1923.9589084365925,0.0
dijikstra,INSA,temps,848,1326,53.58450942993163,2077377,93,68,25,279.14536025863026,330.3371637820515,330.3371637820515
astar,INSA,temps,848,1326,53.58450942993163,1719541,77,55,22,279.14536025863026,273.1198978746357,273.1198978746357
